time,fridge,air conditioner1,air conditioner2,washing machine,laptop computer,iron,kitchen outlets,television,water filter,water motor
7/29/2013 20:08,0,0,0,0,0,0,0,0,0.368210526,0
7/29/2013 20:09,0,0,0,0,0,0,0,0,0.354,0
7/29/2013 20:10,0,0,0,0,0,0,0,0,0.3718,0
7/29/2013 20:11,0,0,0,0,0,0,0,0,0.364322034,0
7/29/2013 20:12,0,0,0,0,0,0,0,0,0.36325,0
7/29/2013 20:13,0,0,0,0,0,0,0,0,0.356526316,0
7/29/2013 20:14,0,0,0,0,0,0,0,0,0.38335,0
7/29/2013 20:15,0,0,0,0,0,0,0,0,0.3544,0
7/29/2013 20:16,0,0,0,0,0,0,0,0,0.36435,0
7/29/2013 20:17,0,0,0,0,0,0,0,0,0.384644068,0
7/29/2013 20:18,0,0,0,0,0,0,0,0,0.355605263,0
7/29/2013 20:19,0,0,0,0,0,0,0,0,0.3579,0
7/29/2013 20:20,0,0,0,0,0,0,0,0,0.360333333,0
7/29/2013 20:21,0,0,0,0,0,0,0,0,0.36365,0
7/29/2013 20:22,0,0,0,0,0,0,0,0,0.369083333,0
7/29/2013 20:23,0,0,0,0,0,0,0,0,0.366818182,0
7/29/2013 20:24,0,0,0,0,0,0,0,0,0.358338983,0
7/29/2013 20:25,0,0,0,0,0,0,0,0,0.363116667,0
7/29/2013 20:26,0,0,0,0,0,0,0,0,0.36615,0
7/29/2013 20:27,0,0,0,0,0,0,0,0,0.359844828,0
7/29/2013 20:28,0,0,0,0,0,0,0,0,0.376052632,0
7/29/2013 20:29,0,0,0,0,0,0,0,0,0.34605,0
7/29/2013 20:30,0,0,0,0,0,0,0,0,0.363416667,0
7/29/2013 20:31,0,0,0,0,0,0,0,0,0.377086207,0
7/29/2013 20:32,0,0,0,0,0,0,0,0,0.367016667,0
7/29/2013 20:33,0,0,0,0,0,0,0,0,0.380157895,0
7/29/2013 20:34,0,0,0,0,0,0,0,0,0.353066667,0
7/29/2013 20:35,0,0,0,0,0,0,0,0,0.369833333,0
7/29/2013 20:36,0,0,0,0,0,0,0,0,0.36655,0
7/29/2013 20:37,0,0,0,0,0,0,0,0,0.361396552,0
7/29/2013 20:38,0,0,0,0,0,0,0,0,0.375333333,0
7/29/2013 20:39,0,0,0,0,0,0,0,0,0.358016667,0
7/29/2013 20:40,0,0,0,0,0,0,0,0,0.365783333,0
7/29/2013 20:41,0,0,0,0,0,0,0,0,0.35755,0
7/29/2013 20:42,0,0,0,0,0,0,0,0,0.378152542,0
7/29/2013 20:43,0,0,0,0,0,0,0,0,0.367289474,0
7/29/2013 20:44,0,0,0,0,0,0,0,0,0.360966102,0
7/29/2013 20:45,0,0,0,0,0,0,0,0,0.369305085,0
7/29/2013 20:46,0,0,0,0,0,0,0,0,0.3658,0
7/29/2013 20:47,0,0,0,0,0,0,0,0,0.36855,0
7/29/2013 20:48,0,0,0,0,0,0,0,0,0.35526087,0
7/29/2013 20:49,0,0,0,0,0,0,0,0,0.347316667,0
7/29/2013 20:50,0,0,0,0,0,0,0,0,0.377333333,0
7/29/2013 20:51,0,0,0,0,0,0,0,0,0.376066667,0
7/29/2013 20:52,0,0,0,0,0,0,0,0,0.378711864,0
7/29/2013 20:53,0,0,0,0,0,0,0,0,0.378684211,0
7/29/2013 20:54,0,0,0,0,0,0,0,0,0.372266667,0
7/29/2013 20:55,0,0,0,0,0,0,0,0,0.358,0
7/29/2013 20:56,0,0,0,0,0,0,0,0,0.3667,0
7/29/2013 20:57,0,0,0,0,0,0,0,0,0.369216667,0
7/29/2013 20:58,0,0,0,0,0,0,0,0,0.382611111,0
7/29/2013 20:59,0,0,0,0,0,0,0,0,0.359932203,0
7/29/2013 21:00,0,0,0,0,0,0,0,0,0.354916667,0
7/29/2013 21:01,0,0,0,0,0,0,0,0,0.370118644,0
7/29/2013 21:02,0,0,0,0,0,0,0,0,0.358633333,0
7/29/2013 21:03,0,0,0,0,0,0,0,0,0.3536,0
7/29/2013 21:04,0,0,0,0,0,0,0,0,0.371,0
7/29/2013 21:05,0,0,0,0,0,0,0,0,0.3538,0
7/29/2013 21:06,0,0,0,0,0,0,0,0,0.360910714,0
7/29/2013 21:07,0,0,0,0,0,0,0,0,0.3839,0
7/29/2013 21:08,0,0,0,0,0,0,0,0,0.368714286,0
7/29/2013 21:09,0,0,0,0,0,0,0,0,0.37095,0
7/29/2013 21:10,0,0,0,0,0,0,0,0,0.366775862,0
7/29/2013 21:11,0,0,0,0,0,0,0,0,0.365612903,0
7/29/2013 21:12,0,0,0,0,0,0,0,0,47.86362745,0
7/29/2013 21:13,0,0,0,0,0,0,0,0,51.684,0
7/29/2013 21:14,0,0,0,0,0,0,0,0,0.355118644,0
7/29/2013 21:15,0,0,0,0,0,0,0,0,0.372150943,0
7/29/2013 21:16,0,0,0,0,0,0,0,0,22.32371429,0
7/29/2013 21:17,0,0,0,0,0,0,0,0,3.152763636,0
7/29/2013 21:18,0,0,0,0,0,0,0,0,0.356894737,0
7/29/2013 21:19,0,0,0,0,0,0,0,0,0.367264151,0
7/29/2013 21:20,0,0,0,0,0,0,0,0,0.377067797,0
7/29/2013 21:21,0,0,0,0,0,0,0,0,0.351118644,0
7/29/2013 21:22,0,0,0,0,0,0,0,0,0.369089286,0
7/29/2013 21:23,0,0,0,0,0,0,0,0,0.368710526,0
7/29/2013 21:24,0,0,0,0,0,0,0,0,0.375127273,0
7/29/2013 21:25,0,0,0,0,0,0,0,0,0.375816667,0
7/29/2013 21:26,0,0,0,0,0,0,0,0,0.357293103,0
7/29/2013 21:27,0,0,0,0,0,0,0,0,0.367315789,0
7/29/2013 21:28,0,0,0,0,0,0,0,0,0.339815789,0
7/29/2013 21:29,0,0,0,0,0,0,0,0,0.349254237,0
7/29/2013 21:30,0,0,0,0,0,0,0,0,0.366345455,0
7/29/2013 21:31,0,0,0,0,0,0,0,0,0.367527273,0
7/29/2013 21:32,0,0,0,0,0,0,0,0,0.353173077,0
7/29/2013 21:33,0,0,0,0,0,0,0,0,0.352702703,0
7/29/2013 21:34,0,0,0,0,0,0,0,0,0.367568966,0
7/29/2013 21:35,0,0,0,0,0,0,0,0,0.365785714,0
7/29/2013 21:36,0,0,0,0,0,0,0,0,0.34690566,0
7/29/2013 21:37,0,0,0,0,0,0,0,0,0.354673469,0
7/29/2013 21:38,0,0,0,0,0,0,0,0,0.347,0
7/29/2013 21:39,0,0,0,0,0,0,0,0,0.369381818,0
7/29/2013 21:40,0,0,0,0,0,0,0,0,0.362827586,0
7/29/2013 21:41,0,0,0,0,0,0,0,0,0.360851852,0
7/29/2013 21:42,0,0,0,0,0,0,0,0,0.356851852,0
7/29/2013 21:43,0,0,0,0,0,0,0,0,0.366604651,0
7/29/2013 21:44,0,0,0,0,0,0,0,0,0.351745763,0
7/29/2013 21:45,0,0,0,0,0,0,0,0,0.355584906,0
7/29/2013 21:46,0,0,0,0,0,0,0,0,0.347788462,0
7/29/2013 21:47,0,0,0,0,0,0,0,0,0.351615385,0
7/29/2013 21:48,0,0,0,0,0,0,0,0,0.369137255,0
7/29/2013 21:49,0,0,0,0,0,0,0,0,0.366035714,0
7/29/2013 21:50,0,0,0,0,0,0,0,0,0.356897959,0
7/29/2013 21:51,0,0,0,0,0,0,0,0,0.361462963,0
7/29/2013 21:52,0,0,0,0,0,0,0,0,0.373673469,0
7/29/2013 21:53,0,0,0,0,0,0,0,0,0.352096774,0
7/29/2013 21:54,0,0,0,0,0,0,0,0,0.343085714,0
7/29/2013 21:55,0,0,0,0,0,0,0,0,0.361673077,0
7/29/2013 21:56,0,0,0,0,0,0,0,0,0.35926087,0
7/29/2013 21:57,0,0,0,0,0,0,0,0,0.34328125,0
7/29/2013 21:58,0,0,0,0,0,0,0,0,0.365255814,0
7/29/2013 21:59,0,0,0,0,0,0,0,0,0.362583333,0
7/29/2013 22:00,0,0,0,0,0,0,0,0,0.363457627,0
7/29/2013 22:01,0,0,0,0,0,0,0,0,0.361924528,0
7/29/2013 22:02,0,0,0,0,0,0,0,0,28.35322222,0
7/29/2013 22:03,0,0,0,0,0,0,0,0,11.03878788,0
7/29/2013 22:04,0,0,0,0,0,0,0,0,0.347118644,0
7/29/2013 22:05,0,0,0,0,0,0,0,0,0.352867925,0
7/29/2013 22:06,0,0,0,0,0,0,0,0,0.36544186,0
7/29/2013 22:07,0,0,0,0,0,0,0,0,0.349542373,0
7/29/2013 22:08,0,0,0,0,0,0,0,0,0.35025,0
7/29/2013 22:09,0,0,0,0,0,0,0,0,0.358322034,0
7/29/2013 22:10,0,0,0,0,0,0,0,0,0.365421053,0
7/29/2013 22:11,0,0,0,0,0,0,0,0,0.363535714,0
7/29/2013 22:12,0,0,0,0,0,0,0,0,0.345980769,0
7/29/2013 22:13,0,0,0,0,0,0,0,0,0.358,0
7/29/2013 22:14,0,0,0,0,0,0,0,0,0.354644068,0
7/29/2013 22:15,0,0,0,0,0,0,0,0,0.364421053,0
7/29/2013 22:16,0,0,0,0,0,0,0,0,0.372090909,0
7/29/2013 22:17,0,0,0,0,0,0,0,0,0.372035714,0
7/29/2013 22:18,0,0,0,0,0,0,0,0,0.386911765,0
7/29/2013 22:19,0,0,0,0,0,0,0,0,0.370396552,0
7/29/2013 22:20,0,0,0,0,0,0,0,0,0.3465,0
7/29/2013 22:21,0,0,0,0,0,0,0,0,0.359355932,0
7/29/2013 22:22,0,0,0,0,0,0,0,0,0.372152542,0
7/29/2013 22:23,0,0,0,0,0,0,0,0,0.378333333,0
7/29/2013 22:24,0,0,0,0,0,0,0,0,0.372830508,0
7/29/2013 22:25,0,0,0,0,0,0,0,0,0.37,0
7/29/2013 22:26,0,0,0,0,0,0,0,0,0.362436364,0
7/29/2013 22:27,0,0,0,0,0,0,0,0,0.363859649,0
7/29/2013 22:28,0,0,0,0,0,0,0,0,0.374,0
7/29/2013 22:29,0,0,0,0,0,0,0,0,0.3588,0
7/29/2013 22:30,0,0,0,0,0,0,0,0,0.351830508,0
7/29/2013 22:31,0,0,0,0,0,0,0,0,0.3727,0
7/29/2013 22:32,0,0,0,0,0,0,0,0,0.365766667,0
7/29/2013 22:33,0,0,0,0,0,0,0,0,0.356105263,0
7/29/2013 22:34,0,0,0,0,0,0,0,0,0.366016949,0
7/29/2013 22:35,0,0,0,0,0,0,0,0,0.36,0
7/29/2013 22:36,0,0,0,0,0,0,0,0,0.366583333,0
7/29/2013 22:37,0,0,0,0,0,0,0,0,0.3511,0
7/29/2013 22:38,0,0,0,0,0,0,0,0,0.375,0
7/29/2013 22:39,0,0,0,0,0,0,0,0,0.3629,0
7/29/2013 22:40,0,0,0,0,0,0,0,0,0.360357143,0
7/29/2013 22:41,0,0,0,0,0,0,0,0,0.381214286,0
7/29/2013 22:42,0,0,0,0,0,0,0,0,0.349017544,0
7/29/2013 22:43,0,0,0,0,0,0,0,0,0.366821429,0
7/29/2013 22:44,0,0,0,0,0,0,0,0,0.362966667,0
7/29/2013 22:45,0,0,0,0,0,0,0,0,0.371192982,0
7/29/2013 22:46,0,0,0,0,0,0,0,0,0.370241379,0
7/29/2013 22:47,0,0,0,0,0,0,0,0,0.364233333,0
7/29/2013 22:48,0,0,0,0,0,0,0,0,0.346571429,0
7/29/2013 22:49,0,0,0,0,0,0,0,0,0.362,0
7/29/2013 22:50,0,0,0,0,0,0,0,0,0.367490196,0
7/29/2013 22:51,0,0,0,0,0,0,0,0,0.36225,0
7/29/2013 22:52,0,0,0,0,0,0,0,0,0.352563636,0
7/29/2013 22:53,0,0,0,0,0,0,0,0,0.364861111,0
7/29/2013 22:54,0,0,0,0,0,0,0,0,0.371316667,0
7/29/2013 22:55,0,0,0,0,10.714,0,0,0,0.37735,0
7/29/2013 22:56,0,0,0,0,61.15683333,0,0,0,0.359310345,0
7/29/2013 22:57,0,0,0,0,60.45455,0,0,0,0.347183333,0
7/29/2013 22:58,0,0,0,0,61.86585965,0,0,0,0.370121951,0
7/29/2013 22:59,0,0,0,0,61.0452,0,0,0,0.3667,0
7/29/2013 23:00,0,0,0,0,61.90796667,0,0,0,0.370881356,0
7/29/2013 23:01,0,0,0,0,62.58589831,0,0,0,0.331220339,0
7/29/2013 23:02,0,0,0,0,62.918,0,0,0,0.388448276,0
7/29/2013 23:03,0,0,0,0,63.47215,0,0,0,0.382054054,0
7/29/2013 23:04,0,0,0,0,60.772,0,0,0,0.36595,0
7/29/2013 23:05,0,0,0,0,60.4292931,0,0,0,0.349116667,0
7/29/2013 23:06,0,0,0,0,60.63605085,0,0,0,0.360033898,0
7/29/2013 23:07,0,0,0,0,60.53003333,0,0,0,0.36395,0
7/29/2013 23:08,0,0,0,0,60.74930508,0,0,0,0.346052632,0
7/29/2013 23:09,0,0,0,0,60.80874576,0,0,0,0.3581,0
7/29/2013 23:10,0,0,0,0,60.93278333,0,0,0,0.358195122,0
7/29/2013 23:11,0,0,0,0,61.13918333,0,0,0,0.370190476,0
7/29/2013 23:12,0,0,0,0,61.01560345,0,0,0,0.3776,0
7/29/2013 23:13,0,0,0,0,60.82172881,0,0,0,0.355975,0
7/29/2013 23:14,0,0,0,0,56.13213333,0,0,0,0.262,0
7/29/2013 23:15,0,0,0,0,56.22298305,0,0,0,0.355052632,0
7/29/2013 23:16,0,0,0,0,56.3266,0,0,0,0.365322034,0
7/29/2013 23:17,0,0,0,0,56.51781356,0,0,0,0.363269231,0
7/29/2013 23:18,0,0,0,0,56.47736667,0,0,0,0.365,0
7/29/2013 23:19,0,0,0,0,56.8077,0,0,0,0.37335,0
7/29/2013 23:20,0,0,0,0,56.80793333,0,0,0,0.36944,0
7/29/2013 23:21,0,0,0,0,56.91953333,0,0,0,0.36866,0
7/29/2013 23:22,0,0,0,0,57.0843,0,0,0,0.353169492,0
7/29/2013 23:23,0,0,0,0,57.33938983,0,0,0,0.363625,0
7/29/2013 23:24,0,0,0,0,57.41985,0,0,0,0.352316667,0
7/29/2013 23:25,0,0,0,0,57.47723333,0,0,0,0.37762069,0
7/29/2013 23:26,0,0,0,0,57.55172881,0,0,0,0.342775862,0
7/29/2013 23:27,0,0,0,0,57.63086667,0,0,0,0.366962963,0
7/29/2013 23:28,0,0,0,0,57.79058333,0,0,0,0.357580645,0
7/29/2013 23:29,0,0,0,0,58.2064,0,0,0,0.3529,0
7/29/2013 23:30,0,0,0,0,58.0376,0,0,0,0.358034483,0
7/29/2013 23:31,0,0,0,0,58.7098,0,0,0,0.355035714,0
7/29/2013 23:32,0,0,0,0,63.45594915,0,0,0,0.36955102,0
7/29/2013 23:33,0,0,0,0,66.48586441,0,0,0,0.357191489,0
7/29/2013 23:34,0,0,0,0,59.17175,0,0,0,0.359183333,0
7/29/2013 23:35,0,0,0,0,55.79315,0,0,0,0.365896552,0
7/29/2013 23:36,0,0,0,0,53.37201667,0,0,0,0.363283333,0
7/29/2013 23:37,0,0,0,0,51.61198333,0,0,0,0.367966667,0
7/29/2013 23:38,0,0,0,0,48.45216667,0,0,0,0.357405405,0
7/29/2013 23:39,0,0,0,0,49.17741667,0,0,0,0.35495,0
7/29/2013 23:40,0,0,0,0,46.95475,0,0,0,0.357816667,0
7/29/2013 23:41,0,0,0,0,43.26563333,0,0,0,0.3466,0
7/29/2013 23:42,0,0,0,0,39.94847458,0,0,0,0.348733333,0
7/29/2013 23:43,0,0,0,0,38.41132203,0,0,0,0.352909091,0
7/29/2013 23:44,0,0,0,0,37.60127119,0,0,0,0.358648148,0
7/29/2013 23:45,0,0,0,0,38.33875,0,0,0,0.362966667,0
7/29/2013 23:46,0,0,0,0,37.64955,0,0,0,0.354105263,0
7/29/2013 23:47,0,0,0,0,34.91289831,0,0,0,0.356466667,0
7/29/2013 23:48,0,0,0,0,25.04166102,0,0,0,0.361184211,0
7/29/2013 23:49,0,0,0,0,0.049733333,0,0,0,0.364916667,0
7/29/2013 23:50,0,0,0,0,0,0,0,0,0.343925926,0
7/29/2013 23:51,0,0,0,0,0,0,0,0,0.361966667,0
7/29/2013 23:52,0,0,0,0,0,0,0,0,0.362466667,0
7/29/2013 23:53,0,0,0,0,0,0,0,0,0.347575,0
7/29/2013 23:54,0,0,0,0,0,0,0,0,0.37515,0
7/29/2013 23:55,0,0,0,0,0,0,0,0,0.399107143,0
7/29/2013 23:56,0,0,0,0,0,0,0,0,0.369036364,0
7/29/2013 23:57,0,0,0,0,0,0,0,0,0.352096154,0
7/29/2013 23:58,0,0,0,0,0,0,0,0,0.3555,0
7/29/2013 23:59,0,0,0,0,0,0,0,0,0.360844828,0
7/30/2013 0:00,0,0,0,0,0,0,0,0,0.345892857,0
7/30/2013 0:01,0,0,0,0,0,0,0,0,0.350853659,0
7/30/2013 0:02,0,0,0,0,0,0,0,0,0.34790566,0
7/30/2013 0:03,0,0,0,0,0,0,0,0,0.340552632,0
7/30/2013 0:04,0,0,0,0,0,0,0,0,0.338538462,0
7/30/2013 0:05,0,0,0,0,0,0,0,0,0.365125,0
7/30/2013 0:06,0,0,0,0,0,0,0,0,0.362023256,0
7/30/2013 0:07,0,0,0,0,0,0,0,0,0.375576271,0
7/30/2013 0:08,0,0,0,0,0,0,0,0,0.354473684,0
7/30/2013 0:09,0,0,0,0,0,0,0,0,0.360611111,0
7/30/2013 0:10,0,0,0,0,0,0,0,0,0.342210526,0
7/30/2013 0:11,0,0,0,0,0,0,0,0,0.367341463,0
7/30/2013 0:12,0,0,0,0,0,0,0,0,0.347706897,0
7/30/2013 0:13,0,0,0,0,0,0,0,0,0.355025641,0
7/30/2013 0:14,0,0,0,0,0,0,0,0,0.356115385,0
7/30/2013 0:15,0,0,0,0,0,0,0,0,0.35704,0
7/30/2013 0:16,0,0,0,0,0,0,0,0,0.344793103,0
7/30/2013 0:17,0,0,0,0,0,0,0,0,0.330377778,0
7/30/2013 0:18,0,0,0,0,0,0,0,0,0.341612903,0
7/30/2013 0:19,0,0,0,0,0,0,0,0,33.73263415,0
7/30/2013 0:20,0,0,0,0,0.056285714,0,0,0,49.02958621,0
7/30/2013 0:21,0,0,0,0,0.048152542,0,0,0,48.6198,0
7/30/2013 0:22,0,0,0,0,0.041913793,0,0,0,13.67659459,0
7/30/2013 0:23,0,0,0,0,0.045416667,0,0,0,0.380852941,0
7/30/2013 0:24,0,0,0,0,0.041583333,0,0,0,0.343862069,0
7/30/2013 0:25,0,0,0,0,0.037224138,0,0,0,0.354036364,0
7/30/2013 0:26,0,0,0,0,0.0387,0,0,0,0.354948276,0
7/30/2013 0:27,0,0,0,0,0.048,0,0,0,0.368220339,0
7/30/2013 0:28,0,0,0,0,0.041133333,0,0,0,0.356305556,0
7/30/2013 0:29,0,0,0,0,0.045052632,0,0,0,0.372311111,0
7/30/2013 0:30,0,0,0,0,0.041457627,0,0,0,0.325473684,0
7/30/2013 0:31,0,0,0,0,0.052416667,0,0,0,0.363881356,0
7/30/2013 0:32,0,0,0,0,0.039237288,0,0,0,0.343326531,0
7/30/2013 0:33,0,0,0,0,0.04479661,0,0,0,0.353921053,0
7/30/2013 0:34,0,0,0,0,0.041333333,0,0,0,0.362339286,0
7/30/2013 0:35,0,0,0,0,0.039733333,0,0,0,0.354982456,0
7/30/2013 0:36,0,0,0,0,0.047068966,0,0,0,0.362321429,0
7/30/2013 0:37,0,0,0,0,0.059483333,0,0,0,0.376857143,0
7/30/2013 0:38,0,0,0,0,0.049847458,0,0,0,0.350105263,0
7/30/2013 0:39,0,0,0,0,0.043881356,0,0,0,0.356224138,0
7/30/2013 0:40,0,0,0,0,0.050948276,0,0,0,0.363661017,0
7/30/2013 0:41,0,0,0,0,0.043216667,0,0,0,0.35825,0
7/30/2013 0:42,0,0,0,0,0.044383333,0,0,0,0.357866667,0
7/30/2013 0:43,0,0,0,0,0.045403509,0,0,0,0.389162162,0
7/30/2013 0:44,0,0,0,0,0.0496,0,0,0,0.351844444,0
7/30/2013 0:45,0,0,0,0,0.049383333,0,0,0,0.349509804,0
7/30/2013 0:46,0,0,0,0,0.038084746,0,0,0,0.349642857,0
7/30/2013 0:47,0,0,0,0,0.054864407,0,0,0,0.383596154,0
7/30/2013 0:48,0,0,0,0,0.042344828,0,0,0,0.359324324,0
7/30/2013 0:49,0,0,0,0,0.045105263,0,0,0,0.350017241,0
7/30/2013 0:50,0,0,0,0,0.048719298,0,0,0,0.371666667,0
7/30/2013 0:51,0,0,0,0,0.056457627,0,0,0,0.438227273,0
7/30/2013 0:52,0,0,0,0,0.041566667,0,0,0,0.370315789,0
7/30/2013 0:53,0,0,0,0,0.045766667,0,0,0,0.352586957,0
7/30/2013 0:54,0,0,0,0,0.04995,0,0,0,0,0
7/30/2013 0:55,0,0,0,0,0.055566667,0,0,0,0.34338,0
7/30/2013 0:56,0,0,0,0,0.04445,0,0,0,0.36477193,0
7/30/2013 0:57,0,0,0,0,0.050877193,0,0,0,0.355719298,0
7/30/2013 0:58,0,0,0,0,0.051293103,0,0,0,0.379,0
7/30/2013 0:59,0,0,0,0,0.052583333,0,0,0,0,0
7/30/2013 1:00,0,0,0,0,0.04865,0,0,0,0,0
7/30/2013 1:01,0,0,0,0,0.045482759,0,0,0,0,0
7/30/2013 1:02,0,0,0,0,0.050605263,0,0,0,0.3472,0
7/30/2013 1:03,0,0,0,0,0.053616667,0,0,0,0.340280702,0
7/30/2013 1:04,0,0,0,0,0.03915,0,0,0,0.349390244,0
7/30/2013 1:05,0,0,0,0,0.048083333,0,0,0,0.367065217,0
7/30/2013 1:06,0,0,0,0,0.04785,0,0,0,0.365779661,0
7/30/2013 1:07,0,0,0,0,0.041733333,0,0,0,0.347612245,0
7/30/2013 1:08,0,0,0,0,0.049813559,0,0,0,0.362105263,0
7/30/2013 1:09,0,0,0,0,0.049283333,0,0,0,0.342346154,0
7/30/2013 1:10,0,0,0,0,0.044933333,0,0,0,0.366980769,0
7/30/2013 1:11,0,0,0,0,0.042283333,0,0,0,0.34572,0
7/30/2013 1:12,0,0,0,0,0.044766667,0,0,0,0.361075472,0
7/30/2013 1:13,0,0,0,0,0.048983333,0,0,0,0.349666667,0
7/30/2013 1:14,0,0,0,0,0.045733333,0,0,0,0.348528302,0
7/30/2013 1:15,0,0,0,0,0.039610169,0,0,0,0.339090909,0
7/30/2013 1:16,0,0,0,0,0.046440678,0,0,0,0.345830189,0
7/30/2013 1:17,0,0,0,0,0.048983333,0,0,0,0.356588235,0
7/30/2013 1:18,0,0,0,0,0.043672727,0,0,0,0.374,0
7/30/2013 1:19,0,0,0,0,1.025881356,0,0,0,0.353653846,0
7/30/2013 1:20,0,0,0,0,61.87663333,0,0,0,0.365796296,0
7/30/2013 1:21,0,0,0,0,67.11613333,0,0,0,0.369357143,0
7/30/2013 1:22,0,0,0,0,64.939,0,0,0,0.3632,0
7/30/2013 1:23,0,0,0,0,65.29072414,0,0,0,0.384131579,0
7/30/2013 1:24,0,0,0,0,66.15636667,0,0,0,0.341863636,0
7/30/2013 1:25,0,0,0,0,67.8284,0,0,0,0.348833333,0
7/30/2013 1:26,0,0,0,0,65.23894828,0,0,0,19.64616667,0
7/30/2013 1:27,0,0,0,0,63.39849123,0,0,0,0.351375,0
7/30/2013 1:28,0,0,0,0,66.22461667,0,0,0,0.348736842,0
7/30/2013 1:29,0,0,0,0,63.6871,0,0,0,0.348807018,0
7/30/2013 1:30,0,0,0,0,63.95476786,0,0,0,0.358536585,0
7/30/2013 1:31,0,0,0,0,61.65348333,0,0,0,0.3375,0
7/30/2013 1:32,0,0,0,0,61.23288333,0,0,0,0.354207547,0
7/30/2013 1:33,0,0,0,0,61.5150678,0,0,0,0.348571429,0
7/30/2013 1:34,0,0,0,0,66.79366667,0,0,0,0.356192982,0
7/30/2013 1:35,0,0,0,0,65.31538333,0,0,0,0.375517857,0
7/30/2013 1:36,0,0,0,0,64.61488136,0,0,0,0.357648148,0
7/30/2013 1:37,0,0,0,0,66.17277966,0,0,0,0.361923077,0
7/30/2013 1:38,0,0,0,0,65.55605085,0,0,0,0.350973684,0
7/30/2013 1:39,0,0,0,0,65.31508333,0,0,0,0.358415094,0
7/30/2013 1:40,0,0,0,0,64.8627931,0,0,0,0.356846154,0
7/30/2013 1:41,0,0,0,0,63.85866667,0,0,0,0.354633333,0
7/30/2013 1:42,0,0,0,0,64.8882,0,0,0,0.36325,0
7/30/2013 1:43,0,0,0,0,66.92269492,0,0,0,0.361756757,0
7/30/2013 1:44,0,0,0,0,66.74559322,0,0,0,0.345770833,0
7/30/2013 1:45,0,0,0,0,66.4748,0,0,0,0.352509434,0
7/30/2013 1:46,0,0,0,0,67.85663333,0,0,0,0.345568966,0
7/30/2013 1:47,0,0,0,0,70.15020339,0,0,0,0.358035088,0
7/30/2013 1:48,0,0,0,0,67.39531667,0,0,0,0.356710526,0
7/30/2013 1:49,0,0,0,0,67.9191,0,0,0,0.341482143,0
7/30/2013 1:50,0,0,0,0,68.38796552,0,0,0,0.352741379,0
7/30/2013 1:51,0,0,0,0,66.41235,0,0,0,0.352132075,0
7/30/2013 1:52,0,0,0,0,62.39816667,0,0,0,0.3585,0
7/30/2013 1:53,0,0,0,0,61.74588333,0,0,0,0.370027027,0
7/30/2013 1:54,0,0,0,0,58.82116667,0,0,0,0.352911111,0
7/30/2013 1:55,0,0,0,0,51.86811667,0,0,73.35481818,0.378153846,0
7/30/2013 1:56,0,0,0,0,50.48555,0,0,73.84148333,0.351396226,0
7/30/2013 1:57,0,0,0,0,50.44241667,0,0,75.8681,0.337530612,0
7/30/2013 1:58,0,0,0,0,45.26253333,0,0,75.29663158,0.377657895,0
7/30/2013 1:59,0,0,0,0,47.72585,0,0,74.73884746,0.366254545,0
7/30/2013 2:00,0,0,0,0,47.53806667,0,0,74.79661667,0.348981132,0
7/30/2013 2:01,0,0,0,0,43.78606667,0,0,74.69088333,0.339867925,0
7/30/2013 2:02,0,0,0,0,38.92891667,0,0,74.5036,0.357471698,0
7/30/2013 2:03,0,0,0,0,38.42728333,0,0,74.35048649,0.365142857,0
7/30/2013 2:04,0,0,0,0,43.49541667,0,0,74.34264407,0.376788462,0
7/30/2013 2:05,0,0,0,0,42.3386,0,0,74.15511667,0.346215686,0
7/30/2013 2:06,0,0,0,0,43.15148333,0,0,74.09423333,0.366227273,0
7/30/2013 2:07,0,0,0,0,42.91191667,0,0,73.94839655,0.368653846,0
7/30/2013 2:08,0,0,0,0,37.4315,0,0,73.90505263,0.364184211,0
7/30/2013 2:09,0,0,0,0,40.4657,0,0,73.84632203,0.372522727,0
7/30/2013 2:10,0,0,0,0,36.82083333,0,0,73.57384746,0.370056604,0
7/30/2013 2:11,0,0,0,0,37.52135,0,0,73.30351667,0.364461538,0
7/30/2013 2:12,0,0,0,0,33.86538333,0,0,73.06694643,0.365576923,0
7/30/2013 2:13,0,0,0,0,34.13282759,0,0,73.23407143,0.375194444,0
7/30/2013 2:14,0,0,0,0,34.92959322,0,0,73.37911667,0.365392157,0
7/30/2013 2:15,0,0,0,0,30.26591667,0,0,73.36133333,0.361571429,0
7/30/2013 2:16,0,0,0,0,28.00520339,0,0,73.27728333,0.379053571,0
7/30/2013 2:17,0,0,0,0,30.06006667,0,0,73.11523729,0.362522727,0
7/30/2013 2:18,0,0,0,0,33.91,0,0,73.02457895,0.361675676,0
7/30/2013 2:19,0,0,0,0,34.78206667,0,0,72.4096,0.358728814,0
7/30/2013 2:20,0,0,0,0,30.4831,0,0,73.21152727,0.355983051,0
7/30/2013 2:21,0,0,0,0,31.25286441,0,0,71.70925,0.369433333,0
7/30/2013 2:22,0,0,0,0,30.34475,0,0,71.03536667,0.364982759,0
7/30/2013 2:23,0,0,0,0,30.34258333,0,0,72.75634211,0.347621622,0
7/30/2013 2:24,0,0,0,0,30.73726667,0,0,72.81345,0.36679661,0
7/30/2013 2:25,0,0,0,0,34.21362712,0,0,72.84953333,0.363142857,0
